id	name	category	description	alias	xrefs	provided_by	molecular_function	cellular_component	biological_process
ENSP00000366280		biolink:Protein			UniProtKB:Q9H0V9-2	STRING	GO:0003674	GO:0005575	GO:0006810
ENSG00000077498	TYR	biolink:Gene	tyrosinase	NCBIGene:7299		STRING			
ENSP00000263321		biolink:Protein			UniProtKB:P14679-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000136021	SCYL2	biolink:Gene	SCY1 like pseudokinase 2	NCBIGene:55681		STRING			
ENSP00000354061		biolink:Protein			UniProtKB:Q6P3W7	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000069974	RAB27A	biolink:Gene	RAB27A, member RAS oncogene family	NCBIGene:5873		STRING			
ENSP00000379601		biolink:Protein			UniProtKB:P51159-1	STRING	GO:0003674	GO:0005575	GO:0006810
ENSG00000125538	IL1B	biolink:Gene	interleukin 1 beta	NCBIGene:3553		STRING			
ENSP00000263341		biolink:Protein			UniProtKB:P01584	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000162980	ARL5A	biolink:Gene	ADP ribosylation factor like GTPase 5A	NCBIGene:26225		STRING			
ENSP00000295087		biolink:Protein			UniProtKB:Q9Y689-1	STRING			
ENSG00000091513	TF	biolink:Gene	transferrin	NCBIGene:7018		STRING			
ENSP00000385834		biolink:Protein			UniProtKB:P02787	STRING	GO:0003674	GO:0005575	GO:0006810
ENSG00000172270	BSG	biolink:Gene	basigin (Ok blood group)	NCBIGene:682		STRING			
ENSP00000333769		biolink:Protein			UniProtKB:P35613-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000165280	VCP	biolink:Gene	valosin containing protein	NCBIGene:7415		STRING			
ENSP00000351777		biolink:Protein			UniProtKB:P55072	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000065518	NDUFB4	biolink:Gene	NADH:ubiquinone oxidoreductase subunit B4	NCBIGene:4710		STRING			
ENSP00000184266		biolink:Protein			UniProtKB:O95168-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000180644	PRF1	biolink:Gene	perforin 1	NCBIGene:5551		STRING			
ENSP00000398568		biolink:Protein			UniProtKB:P14222	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000122026	RPL21	biolink:Gene	ribosomal protein L21	NCBIGene:6144		STRING			
ENSP00000346027		biolink:Protein			UniProtKB:P46778	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000072315	TRPC5	biolink:Gene	transient receptor potential cation channel subfamily C member 5	NCBIGene:7224		STRING			
ENSP00000262839		biolink:Protein			UniProtKB:Q9UL62	STRING	GO:0003674	GO:0005575	GO:0006810
ENSG00000073921	PICALM	biolink:Gene	phosphatidylinositol binding clathrin assembly protein	NCBIGene:8301		STRING			
ENSP00000377015		biolink:Protein			UniProtKB:Q13492-1	STRING	GO:0003674	GO:0005575	GO:0006810
ENSG00000129515	SNX6	biolink:Gene	sorting nexin 6	NCBIGene:58533		STRING			
ENSP00000355217		biolink:Protein			UniProtKB:Q9UNH7-1	STRING	GO:0003674	GO:0005575	GO:0006810
ENSP00000351805		biolink:Protein				STRING			
ENSG00000130164	LDLR	biolink:Gene	low density lipoprotein receptor	NCBIGene:3949		STRING			
ENSP00000454071		biolink:Protein			UniProtKB:P01130-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000130175	PRKCSH	biolink:Gene	protein kinase C substrate 80K-H	NCBIGene:5589		STRING			
ENSP00000466134		biolink:Protein			UniProtKB:K7ELL7	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000036054	TBC1D23	biolink:Gene	TBC1 domain family member 23	NCBIGene:55773		STRING			
ENSP00000377700		biolink:Protein			UniProtKB:Q9NUY8-1	STRING	GO:0003674	GO:0005575	GO:0006810
ENSG00000153989	NUS1	biolink:Gene	NUS1 dehydrodolichyl diphosphate synthase subunit	NCBIGene:116150		STRING			
ENSP00000357480		biolink:Protein			UniProtKB:Q96E22	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000145495	MARCHF6	biolink:Gene	membrane associated ring-CH-type finger 6	NCBIGene:10299		STRING			
ENSP00000274140		biolink:Protein			UniProtKB:O60337-4	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000174059	CD34	biolink:Gene	CD34 molecule	NCBIGene:947		STRING			
ENSP00000310036		biolink:Protein			UniProtKB:P28906-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000101846	STS	biolink:Gene	steroid sulfatase	NCBIGene:412		STRING			
ENSP00000217961		biolink:Protein			UniProtKB:P08842	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000145734	BDP1	biolink:Gene	B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB	NCBIGene:55814		STRING			
ENSP00000351575		biolink:Protein			UniProtKB:A6H8Y1-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000114251	WNT5A	biolink:Gene	Wnt family member 5A	NCBIGene:7474		STRING			
ENSP00000264634		biolink:Protein			UniProtKB:P41221-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000049860	HEXB	biolink:Gene	hexosaminidase subunit beta	NCBIGene:3074		STRING			
ENSP00000261416		biolink:Protein			UniProtKB:P07686	STRING	GO:0003674	GO:0005575	GO:0008150
ENSP00000247933		biolink:Protein			UniProtKB:P35475-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000125814	NAPB	biolink:Gene	NSF attachment protein beta	NCBIGene:63908		STRING			
ENSP00000482826		biolink:Protein			UniProtKB:A0A087WZQ7	STRING	GO:0003674	GO:0005575	GO:0006810
ENSG00000132589	FLOT2	biolink:Gene	flotillin 2	NCBIGene:2319		STRING			
ENSP00000378368		biolink:Protein			UniProtKB:Q14254	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000101441	CST4	biolink:Gene	cystatin S	NCBIGene:1472		STRING			
ENSP00000217423		biolink:Protein			UniProtKB:P01036	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000104921	FCER2	biolink:Gene	Fc fragment of IgE receptor II	NCBIGene:2208		STRING			
ENSP00000264072		biolink:Protein			UniProtKB:P06734	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000171124	FUT3	biolink:Gene	fucosyltransferase 3 (Lewis blood group)	NCBIGene:2525		STRING			
ENSP00000305603		biolink:Protein			UniProtKB:P21217	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000107984	DKK1	biolink:Gene	dickkopf WNT signaling pathway inhibitor 1	NCBIGene:22943		STRING			
ENSP00000363081		biolink:Protein			UniProtKB:O94907	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000067715	SYT1	biolink:Gene	synaptotagmin 1	NCBIGene:6857		STRING			
ENSP00000261205		biolink:Protein			UniProtKB:P21579	STRING	GO:0003674	GO:0005575	GO:0006810
ENSG00000005020	SKAP2	biolink:Gene	src kinase associated phosphoprotein 2	NCBIGene:8935		STRING			
ENSP00000005587		biolink:Protein			UniProtKB:O75563	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000169083	AR	biolink:Gene	androgen receptor	NCBIGene:367		STRING			
ENSP00000363822		biolink:Protein			UniProtKB:P10275-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000176853	FAM91A1	biolink:Gene	family with sequence similarity 91 member A1	NCBIGene:157769		STRING			
ENSP00000335082		biolink:Protein			UniProtKB:Q658Y4	STRING	GO:0003674	GO:0005575	GO:0006810
ENSG00000122126	OCRL	biolink:Gene	OCRL inositol polyphosphate-5-phosphatase	NCBIGene:4952		STRING			
ENSP00000360154		biolink:Protein			UniProtKB:Q01968-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000119912	IDE	biolink:Gene	insulin degrading enzyme	NCBIGene:3416		STRING			
ENSP00000265986		biolink:Protein			UniProtKB:P14735-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000143839	REN	biolink:Gene	renin	NCBIGene:5972		STRING			
ENSP00000272190		biolink:Protein			UniProtKB:P00797-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000011422	PLAUR	biolink:Gene	plasminogen activator, urokinase receptor	NCBIGene:5329		STRING			
ENSP00000339328		biolink:Protein			UniProtKB:Q03405-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000105974	CAV1	biolink:Gene	caveolin 1	NCBIGene:857		STRING			
ENSP00000339191		biolink:Protein			UniProtKB:Q03135-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000171298	GAA	biolink:Gene	glucosidase alpha, acid	NCBIGene:2548		STRING			
ENSP00000305692		biolink:Protein			UniProtKB:P10253	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000100288	CHKB	biolink:Gene	choline kinase beta	NCBIGene:1120		STRING			
ENSP00000384400		biolink:Protein			UniProtKB:Q9Y259-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000136152	COG3	biolink:Gene	component of oligomeric golgi complex 3	NCBIGene:83548		STRING			
ENSP00000258654		biolink:Protein			UniProtKB:Q96JB2-1	STRING	GO:0003674	GO:0005575	GO:0006810
ENSG00000158473	CD1D	biolink:Gene	CD1d molecule	NCBIGene:912		STRING			
ENSP00000357153		biolink:Protein			UniProtKB:P15813	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000111237	VPS29	biolink:Gene	VPS29 retromer complex component	NCBIGene:51699		STRING			
ENSP00000480853		biolink:Protein			UniProtKB:F8VXU5	STRING		GO:0005575	GO:0006810
ENSG00000170315	UBB	biolink:Gene	ubiquitin B	NCBIGene:7314		STRING			
ENSP00000304697		biolink:Protein			UniProtKB:P0CG47	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000160307	S100B	biolink:Gene	S100 calcium binding protein B	NCBIGene:6285		STRING			
ENSP00000291700		biolink:Protein			UniProtKB:P04271	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000170881	RNF139	biolink:Gene	ring finger protein 139	NCBIGene:11236		STRING			
ENSP00000304051		biolink:Protein			UniProtKB:Q8WU17	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000102383	ZDHHC15	biolink:Gene	zinc finger DHHC-type palmitoyltransferase 15	NCBIGene:158866		STRING			
ENSP00000362465		biolink:Protein			UniProtKB:Q96MV8-1	STRING	GO:0003674	GO:0005575	GO:0006810
ENSG00000196743	GM2A	biolink:Gene	GM2 ganglioside activator	NCBIGene:2760		STRING			
ENSP00000349687		biolink:Protein			UniProtKB:P17900	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000105854	PON2	biolink:Gene	paraoxonase 2	NCBIGene:5445		STRING			
ENSP00000222572		biolink:Protein			UniProtKB:Q15165-2	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000264522	OTUD7B	biolink:Gene	OTU deubiquitinase 7B	NCBIGene:56957		STRING			
ENSP00000462729		biolink:Protein			UniProtKB:Q6GQQ9-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000116406	EDEM3	biolink:Gene	ER degradation enhancing alpha-mannosidase like protein 3	NCBIGene:80267		STRING			
ENSP00000318147		biolink:Protein			UniProtKB:Q9BZQ6-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000169902	TPST1	biolink:Gene	tyrosylprotein sulfotransferase 1	NCBIGene:8460		STRING			
ENSP00000302413		biolink:Protein			UniProtKB:O60507	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000139112	GABARAPL1	biolink:Gene	GABA type A receptor associated protein like 1	NCBIGene:23710		STRING			
ENSP00000266458		biolink:Protein			UniProtKB:Q9H0R8-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000158019	BABAM2	biolink:Gene	BRISC and BRCA1 A complex member 2	NCBIGene:9577		STRING			
ENSP00000343412		biolink:Protein			UniProtKB:Q9NXR7-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000116521	SCAMP3	biolink:Gene	secretory carrier membrane protein 3	NCBIGene:10067		STRING			
ENSP00000307275		biolink:Protein			UniProtKB:O14828-1	STRING	GO:0003674	GO:0005575	GO:0006810
ENSG00000146674	IGFBP3	biolink:Gene	insulin like growth factor binding protein 3	NCBIGene:3486		STRING			
ENSP00000370473		biolink:Protein			UniProtKB:P17936-2	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000134460	IL2RA	biolink:Gene	interleukin 2 receptor subunit alpha	NCBIGene:3559		STRING			
ENSP00000369293		biolink:Protein			UniProtKB:P01589	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000164733	CTSB	biolink:Gene	cathepsin B	NCBIGene:1508		STRING			
ENSP00000345672		biolink:Protein			UniProtKB:P07858	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000136026	CKAP4	biolink:Gene	cytoskeleton associated protein 4	NCBIGene:10970		STRING			
ENSP00000367265		biolink:Protein			UniProtKB:Q07065	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000241685	ARPC1A	biolink:Gene	actin related protein 2/3 complex subunit 1A	NCBIGene:10552		STRING			
ENSP00000262942		biolink:Protein			UniProtKB:Q92747-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000102805	CLN5	biolink:Gene	CLN5 intracellular trafficking protein	NCBIGene:1203		STRING			
ENSP00000366673		biolink:Protein			UniProtKB:O75503	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000198570	RD3	biolink:Gene	retinal degeneration 3, GUCY2D regulator	NCBIGene:343035		STRING			
ENSP00000355969		biolink:Protein			UniProtKB:Q7Z3Z2	STRING	GO:0003674	GO:0005575	GO:0006810
ENSG00000185359	HGS	biolink:Gene	hepatocyte growth factor-regulated tyrosine kinase substrate	NCBIGene:9146		STRING			
ENSP00000331201		biolink:Protein			UniProtKB:O14964-1	STRING	GO:0003674	GO:0005575	GO:0006810
ENSG00000179751	SYCN	biolink:Gene	syncollin	NCBIGene:342898		STRING			
ENSP00000325564		biolink:Protein			UniProtKB:Q0VAF6	STRING		GO:0005575	GO:0006810
ENSG00000166311	SMPD1	biolink:Gene	sphingomyelin phosphodiesterase 1	NCBIGene:6609		STRING			
ENSP00000340409		biolink:Protein			UniProtKB:P17405-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000221983	UBA52	biolink:Gene	ubiquitin A-52 residue ribosomal protein fusion product 1	NCBIGene:7311		STRING			
ENSP00000388107		biolink:Protein			UniProtKB:P62987	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000083937	CHMP2B	biolink:Gene	charged multivesicular body protein 2B	NCBIGene:25978		STRING			
ENSP00000263780		biolink:Protein			UniProtKB:Q9UQN3-1	STRING	GO:0003674	GO:0005575	GO:0006810
ENSG00000054356	PTPRN	biolink:Gene	protein tyrosine phosphatase receptor type N	NCBIGene:5798		STRING			
ENSP00000295718		biolink:Protein			UniProtKB:Q16849-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000107165	TYRP1	biolink:Gene	tyrosinase related protein 1	NCBIGene:7306		STRING			
ENSP00000373570		biolink:Protein			UniProtKB:P17643	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000181523	SGSH	biolink:Gene	N-sulfoglucosamine sulfohydrolase	NCBIGene:6448		STRING			
ENSP00000314606		biolink:Protein			UniProtKB:P51688	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000115138	POMC	biolink:Gene	proopiomelanocortin	NCBIGene:5443		STRING			
ENSP00000384092		biolink:Protein			UniProtKB:P01189	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000214456	PLIN5	biolink:Gene	perilipin 5	NCBIGene:440503		STRING			
ENSP00000371272		biolink:Protein			UniProtKB:Q00G26	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000175899	A2M	biolink:Gene	alpha-2-macroglobulin	NCBIGene:2		STRING			
ENSP00000323929		biolink:Protein			UniProtKB:P01023	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000138279	ANXA7	biolink:Gene	annexin A7	NCBIGene:310		STRING			
ENSP00000362010		biolink:Protein			UniProtKB:P20073-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000123384	LRP1	biolink:Gene	LDL receptor related protein 1	NCBIGene:4035		STRING			
ENSP00000243077		biolink:Protein			UniProtKB:Q07954-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000072849	DERL2	biolink:Gene	derlin 2	NCBIGene:51009		STRING			
ENSP00000158771		biolink:Protein			UniProtKB:Q9GZP9	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000120438	TCP1	biolink:Gene	t-complex 1	NCBIGene:6950		STRING			
ENSP00000317334		biolink:Protein			UniProtKB:P17987	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000138587	MNS1	biolink:Gene	meiosis specific nuclear structural 1	NCBIGene:55329		STRING			
ENSP00000260453		biolink:Protein			UniProtKB:Q8NEH6	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000170606	HSPA4	biolink:Gene	heat shock protein family A (Hsp70) member 4	NCBIGene:3308		STRING			
ENSP00000302961		biolink:Protein			UniProtKB:P34932-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000136943	CTSV	biolink:Gene	cathepsin V	NCBIGene:1515		STRING			
ENSP00000445052		biolink:Protein			UniProtKB:O60911	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000103174	NAGPA	biolink:Gene	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase	NCBIGene:51172		STRING			
ENSP00000310998		biolink:Protein			UniProtKB:Q9UK23-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000109861	CTSC	biolink:Gene	cathepsin C	NCBIGene:1075		STRING			
ENSP00000227266		biolink:Protein			UniProtKB:P53634-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000115977	AAK1	biolink:Gene	AP2 associated kinase 1	NCBIGene:22848		STRING			
ENSP00000386456		biolink:Protein			UniProtKB:Q2M2I8-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000198670	LPA	biolink:Gene	lipoprotein(a)	NCBIGene:4018		STRING			
ENSP00000321334		biolink:Protein			UniProtKB:P08519	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000171365	CLCN5	biolink:Gene	chloride voltage-gated channel 5	NCBIGene:1184		STRING			
ENSP00000365256		biolink:Protein			UniProtKB:P51795-2	STRING	GO:0022857	GO:0005575	GO:0006810
ENSG00000091831	ESR1	biolink:Gene	estrogen receptor 1	NCBIGene:2099		STRING			
ENSP00000405330		biolink:Protein			UniProtKB:P03372-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSP00000386597		biolink:Protein			UniProtKB:Q9H3H5-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000179364	PACS2	biolink:Gene	phosphofurin acidic cluster sorting protein 2	NCBIGene:23241		STRING			
ENSP00000393559		biolink:Protein			UniProtKB:Q86VP3-2	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000080824	HSP90AA1	biolink:Gene	heat shock protein 90 alpha family class A member 1	NCBIGene:3320		STRING			
ENSP00000335153		biolink:Protein			UniProtKB:P07900-2	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000140022	STON2	biolink:Gene	stonin 2	NCBIGene:85439		STRING			
ENSP00000450857		biolink:Protein			UniProtKB:Q8WXE9-3	STRING	GO:0003674	GO:0005575	GO:0006810
ENSG00000109466	KLHL2	biolink:Gene	kelch like family member 2	NCBIGene:11275		STRING			
ENSP00000424198		biolink:Protein			UniProtKB:O95198-2	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000204308	RNF5	biolink:Gene	ring finger protein 5	NCBIGene:6048		STRING			
ENSP00000364235		biolink:Protein			UniProtKB:Q99942	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000174804	FZD4	biolink:Gene	frizzled class receptor 4	NCBIGene:8322		STRING			
ENSP00000434034		biolink:Protein			UniProtKB:Q9ULV1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000167286	CD3D	biolink:Gene	CD3d molecule	NCBIGene:915		STRING			
ENSP00000300692		biolink:Protein			UniProtKB:P04234-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000213614	HEXA	biolink:Gene	hexosaminidase subunit alpha	NCBIGene:3073		STRING			
ENSP00000268097		biolink:Protein			UniProtKB:P06865-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000181072	CHRM2	biolink:Gene	cholinergic receptor muscarinic 2	NCBIGene:1129		STRING			
ENSP00000399745		biolink:Protein			UniProtKB:P08172	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000198720	ANKRD13B	biolink:Gene	ankyrin repeat domain 13B	NCBIGene:124930		STRING			
ENSP00000378328		biolink:Protein			UniProtKB:Q86YJ7-1	STRING			
ENSG00000127946	HIP1	biolink:Gene	huntingtin interacting protein 1	NCBIGene:3092		STRING			
ENSP00000336747		biolink:Protein			UniProtKB:O00291-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSP00000256997		biolink:Protein			UniProtKB:P11117-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000162298	SYVN1	biolink:Gene	synoviolin 1	NCBIGene:84447		STRING			
ENSP00000366395		biolink:Protein			UniProtKB:Q86TM6-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000186603	HPDL	biolink:Gene	4-hydroxyphenylpyruvate dioxygenase like	NCBIGene:84842		STRING			
ENSP00000335060		biolink:Protein			UniProtKB:Q96IR7	STRING	GO:0003674		GO:0008150
ENSG00000090402	SI	biolink:Gene	sucrase-isomaltase	NCBIGene:6476		STRING			
ENSP00000264382		biolink:Protein			UniProtKB:P14410	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000115091	ACTR3	biolink:Gene	actin related protein 3	NCBIGene:10096		STRING			
ENSP00000263238		biolink:Protein			UniProtKB:P61158	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000175334	BANF1	biolink:Gene	BAF nuclear assembly factor 1	NCBIGene:8815		STRING			
ENSP00000310275		biolink:Protein			UniProtKB:O75531	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000132612	VPS4A	biolink:Gene	vacuolar protein sorting 4 homolog A	NCBIGene:27183		STRING			
ENSP00000254950		biolink:Protein			UniProtKB:Q9UN37	STRING	GO:0003674	GO:0005575	GO:0006810
ENSG00000107798	LIPA	biolink:Gene	lipase A, lysosomal acid type	NCBIGene:3988		STRING			
ENSP00000337354		biolink:Protein			UniProtKB:P38571-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000133107	TRPC4	biolink:Gene	transient receptor potential cation channel subfamily C member 4	NCBIGene:7223		STRING			
ENSP00000369027		biolink:Protein			UniProtKB:Q9UBN4-1	STRING	GO:0003674	GO:0005575	GO:0006810
ENSG00000172932	ANKRD13D	biolink:Gene	ankyrin repeat domain 13D	NCBIGene:338692		STRING			
ENSP00000427130		biolink:Protein			UniProtKB:Q6ZTN6-3	STRING			
ENSG00000137261	KIAA0319	biolink:Gene	KIAA0319	NCBIGene:9856		STRING			
ENSP00000367459		biolink:Protein			UniProtKB:Q5VV43-1	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000112561	TFEB	biolink:Gene	transcription factor EB	NCBIGene:7942		STRING			
ENSP00000351742		biolink:Protein			UniProtKB:B0QYS6	STRING	GO:0003674		GO:0008150
ENSG00000141985	SH3GL1	biolink:Gene	SH3 domain containing GRB2 like 1, endophilin A2	NCBIGene:6455		STRING			
ENSP00000269886		biolink:Protein			UniProtKB:Q99961-1	STRING	GO:0003674	GO:0005575	GO:0006810
ENSG00000185664	PMEL	biolink:Gene	premelanosome protein	NCBIGene:6490		STRING			
ENSP00000402758		biolink:Protein			UniProtKB:P40967-2	STRING	GO:0003674	GO:0005575	GO:0008150
ENSG00000153201	RANBP2	biolink:Gene	RAN binding protein 2	NCBIGene:5903		STRING			
ENSP00000283195		biolink:Protein			UniProtKB:P49792	STRING	GO:0003674	GO:0005575	GO:0006810
ENSG00000112499	SLC22A2	biolink:Gene	solute carrier family 22 member 2	NCBIGene:6582		STRING			
ENSP00000355920		biolink:Protein			UniProtKB:O15244-1	STRING	GO:0022857	GO:0005575	GO:0006810
